id,recipe_id,step,description
6e7d47b8-104b-43eb-b376-77ddcf8fa627,219f0cef-978e-4d9b-8e77-f1df97a1dda0,2,"In large pot of boiling salted water, cook Brussels sprouts for 8 minutes if whole, 6 minutes if halved, or until barely tender."
47cff69a-04c9-4a83-84eb-86b253f87297,219f0cef-978e-4d9b-8e77-f1df97a1dda0,3,"Drain, refresh under cold running water and drain again."
fa8d5379-c218-4c60-8e68-5f8579b49ca9,219f0cef-978e-4d9b-8e77-f1df97a1dda0,4,"In well-greased 13x9-inch casserole, combine sprouts, dill, vinegar, and salt and pepper to taste; mix well."
69a94e6e-532b-4c39-aa63-c4d300088d68,219f0cef-978e-4d9b-8e77-f1df97a1dda0,5,"Bake, covered, in 350°F oven for 10 minutes."
a29c78c8-0071-4d17-a9c9-04a664a647f6,219f0cef-978e-4d9b-8e77-f1df97a1dda0,6,Uncover and bake for 5 minutes longer.
7d8fb026-fbc6-497e-819d-7bdb1f835ad4,72f0dc92-189b-42f2-b0b5-90db6dce8e0c,1,Grease lined tin with melted butter.
991f63a0-48ae-4f5b-9483-e4dcc250a9fa,72f0dc92-189b-42f2-b0b5-90db6dce8e0c,2,Sift flour and baking powder into  processor and add all remaining ingredients.
4f242971-b3f4-4201-8ef0-6fe038b794d5,72f0dc92-189b-42f2-b0b5-90db6dce8e0c,3,Run machine for 20 counts.
f7262af6-f32a-4c53-ae2b-d2f8b763fe0f,72f0dc92-189b-42f2-b0b5-90db6dce8e0c,4,Scrape  down sides.
846de917-bc06-45f2-a38d-59a56bf55952,72f0dc92-189b-42f2-b0b5-90db6dce8e0c,5,Run machine for a further 30 counts.
72e329ea-3507-4b62-ba12-7aa30c7c9c86,72f0dc92-189b-42f2-b0b5-90db6dce8e0c,6,Transfer to prepared tin and spread evenly with a spatula.  Bake at 160° C for 1 1/2 hours.
a16d471b-f124-4352-88f1-e9d4f90e7581,72f0dc92-189b-42f2-b0b5-90db6dce8e0c,7,Leave in tin 15 minutes  before turning onto a rack.
22affa4d-ef47-4e10-a04b-8314528545a4,72f0dc92-189b-42f2-b0b5-90db6dce8e0c,8,VARIATIONS Seed cake = Add 2-3 tsp caraway seeds after scraping down the sides.
2c555c02-1510-4cb4-8dd8-a786dce6e130,72f0dc92-189b-42f2-b0b5-90db6dce8e0c,9,Orange Cake = omit vanilla.
3b14b426-b75b-4b0f-8734-ee47371084a4,72f0dc92-189b-42f2-b0b5-90db6dce8e0c,10,Add 1 tsp orange peel.
64561153-ebcf-4d27-aeab-dbe5edbdcd25,72f0dc92-189b-42f2-b0b5-90db6dce8e0c,11,Lemon Cake = Add 1 tsp lemon peel.
d6cfd102-af6c-4828-baca-70f3f3f13f06,72f0dc92-189b-42f2-b0b5-90db6dce8e0c,12,Chocolate Speckle Cake = Add 1 crushed Chocolate Flake Bar after scraping down sides.
6d6883f9-1435-4753-b93e-1a604c34c4dd,72f0dc92-189b-42f2-b0b5-90db6dce8e0c,13,Raisin Cake = Add 3 oz raisins after scraping down sides.
c3172221-57db-4323-b373-a9edaa2b6dff,72f0dc92-189b-42f2-b0b5-90db6dce8e0c,14,Spicy Cake = Add 2-3 tsp Mixed Spice with the other ingredients.
7aa31021-8cf2-45f0-9375-b58e4f67f8e6,33204c7b-b0f1-4c8e-974c-b64631eb2577,1,Force blanched almonds through fine blade of food chopper 4x or whirl in electric blender. Add lemon juice.
3e4b1e77-e366-4cb1-83b0-7f5140a6e1e9,33204c7b-b0f1-4c8e-974c-b64631eb2577,2,"Cook water and sugar until candy thermometer registers 240*F or until a small amount of mixture dropped into cold water forms a soft ball. Add to ground almonds. Mix well. When cool enough to handle, knead until smooth. Cool."
3d79567e-1fd4-45b9-8d78-0349f4d501ce,33204c7b-b0f1-4c8e-974c-b64631eb2577,3,"Pack in a jar, cover & store in refrigerator for at least 1 week to ripen. Makes about 2 pounds."
bd3dba25-4872-4e22-b659-ce9ec53e07c5,33204c7b-b0f1-4c8e-974c-b64631eb2577,4,"NOTE: If almond paste is too stiff to handle after storage, place in top part of double boiler and heat over hot, NOT boiling, water until sufficiently soft to handle. Use in cookies, coffee cakes or in other pastries and desserts."
e657e002-fdab-4e1e-8466-f153cd62c062,fce0ffb6-f72b-45c3-89f8-761012796433,1,"Layer potatoes, flour, milk, and salt and pepper (if desired) in a large casserole dish in several layers, then top with cheeses and paprika."
c838820d-4f27-4048-aeb0-0e5a907f60c1,fce0ffb6-f72b-45c3-89f8-761012796433,2,Bake at 350°F for 1 1/2 hours.
ba954b73-f7ae-4649-ad9f-053c158d2dbd,fce0ffb6-f72b-45c3-89f8-761012796433,3,"Optional crockpot method:  Spray crock pot with non-stick spray.  Layer ingredients in crockpot as directed for oven method.  Cook on high about 5 hours, until potatoes are tender."
df77c2c2-3ecc-4c5c-ba71-880e4d1250cd,fce0ffb6-f72b-45c3-89f8-761012796433,4,All cooking times are approximate.  Preparation time allows for peeling and slicing potatoes.  Cooking time is for oven method.
172f6c44-3086-44b7-ba36-2771a7dcc12f,63863afb-0c9d-45a0-ae06-201366654da7,1,Combine ground beef and flour in skillet. Add onion and brown.
e951435b-462d-4cf2-bd98-59b4b8c8c706,63863afb-0c9d-45a0-ae06-201366654da7,2,Pour off drippings.
6552680d-3d3f-4def-95bc-7a992f6df542,63863afb-0c9d-45a0-ae06-201366654da7,3,"Add tomato sauce, ketchup, salt and pepper."
95ff749b-53f9-41ce-b09b-16d1648bfdeb,63863afb-0c9d-45a0-ae06-201366654da7,4,Pour into 1 1/2-quart casserole dish.
bb8e1723-6cd5-4799-a94a-150b9aa275e0,63863afb-0c9d-45a0-ae06-201366654da7,5,Bake for 10 minutes at 425°F.
31eb15ff-1086-4bfe-bfb6-33cbdcbb69e5,63863afb-0c9d-45a0-ae06-201366654da7,6,Top with cheese and biscuits.
1e8e5237-932f-4d3f-b67a-5649d1fb2339,63863afb-0c9d-45a0-ae06-201366654da7,7,Bake for 10-15 minutes longer.
a4de7d85-9784-483a-8846-6c4c5ecaa560,1f88e84d-5bf4-425a-9e05-ed4afd7bc7c9,1,"Open lamb out flat, place the fat-side down on a board.  Using a meat mallet or  rolling pin pound the lamb to even thickness."
f5ae375f-9477-4732-8a37-1e8f1c30ed33,1f88e84d-5bf4-425a-9e05-ed4afd7bc7c9,2,"Combine herbs, rind, garlic,  pepper and butter in a small bowl; spread the mixture over the fat-side of the  lamb."
24ef08ef-711a-4be5-9c36-0d85655ca3a0,1f88e84d-5bf4-425a-9e05-ed4afd7bc7c9,3,"Place lamb in a large shallow dish, drizzle the juice over.  Cover,  refrigerate 3 hours or overnight."
8d9622b2-2153-4540-99c6-097bb01c4d3e,1f88e84d-5bf4-425a-9e05-ed4afd7bc7c9,4,"Place the potatoes and onions in a large  roasting dish; drizzle with oil.  Bake uncovered, in a moderately hot oven 20  minutes."
7d123869-247c-4f92-86e4-fd08d5f80af4,1f88e84d-5bf4-425a-9e05-ed4afd7bc7c9,5,"Place lamb, fat-side up, over the vegetables in the roasting dish.  Bake uncovered in moderately hot oven about 40 minutes or until lamb doneness as  desired."
63014a9a-69bf-41cd-bb18-d3cdc4707261,1f88e84d-5bf4-425a-9e05-ed4afd7bc7c9,6,"Remove the lamb from the dish, cover loosely with foil to keep warm."
5841f510-44cf-4e76-8ac7-568d5674e711,1f88e84d-5bf4-425a-9e05-ed4afd7bc7c9,7,"Drain the excess juices from the pan, bake potatoes and onions in a very hot  oven another 15 minutes or until crisp."
29b1ec61-44b9-4484-9dfd-17c8bfa69850,1f88e84d-5bf4-425a-9e05-ed4afd7bc7c9,8,Slice lamb and serve with the  vegetables.
0d7ef17a-cecc-4460-a8ef-7f5e6a41c955,6e27287c-a20d-449e-a436-0439802b358c,1,Pound chicken breast halves until thin between  two sheets of waxed paper or  foil.
a8bf9f57-9db1-40c0-acd9-640b010b0c55,6e27287c-a20d-449e-a436-0439802b358c,2,Place a slice of ham and cheese on each chicken piece.  Roll up and tuck  ends in; secure with small skewers or  wooden picks.
0b32bb3e-3fd3-4732-8d84-e5eb34a88b64,6e27287c-a20d-449e-a436-0439802b358c,3,"Combine flour, Parmesan  cheese, salt, sage and pepper in a shallow bowl."
cfef92fc-cb68-4bdc-b45d-d5a3af3f393b,6e27287c-a20d-449e-a436-0439802b358c,4,Coat chicken rolls in flour  mixture.  Refrigerate chicken at least 1 hour.
ab8eecc2-4e09-4ee9-af99-3c671038e8f0,6e27287c-a20d-449e-a436-0439802b358c,5,"In a large skillet, heat oil  over medium heat.  Add chicken rolls and cook, turning, until browned on all  sides."
c0089950-1bb1-4b8e-88fb-7f082dd950e6,6e27287c-a20d-449e-a436-0439802b358c,6,Place browned chicken in a slow cooker.
7a9edd8c-f65f-4263-be4f-5747dff7b23c,6e27287c-a20d-449e-a436-0439802b358c,7,Combine soup and wine and pour  over chicken rolls.
02d0cb4c-2176-439a-919a-f7428c392178,6e27287c-a20d-449e-a436-0439802b358c,8,Cover and cook on LOW 4 to 5 hours or until chicken is  tender.
594bf0c9-0f74-4887-95f4-eedf5ccb24bf,6e27287c-a20d-449e-a436-0439802b358c,9,Turn control to HIGH.
2322d3f7-7cd4-4f1c-b03c-a1559d24fe68,6e27287c-a20d-449e-a436-0439802b358c,10,"In a small bowl, dissolve cornstarch in water;  stir into cooking juices in cooker."
87152e3e-6cb1-4fb1-8db8-8f125a6d1515,6e27287c-a20d-449e-a436-0439802b358c,11,Cover and cook on HIGH 10 minutes.
8fde9047-4813-4629-baa2-a778db518f28,6e27287c-a20d-449e-a436-0439802b358c,12,Serve  with hot rice.
9bb34276-658d-4427-b3b6-38cb568cd619,ed2c5eb1-237f-4c1b-806b-00b172932efa,1,"Adjust rack to center of oven, and heat to 400 degrees."
6686b155-dd61-45e3-b125-0b3471dfc027,ed2c5eb1-237f-4c1b-806b-00b172932efa,2,"Place a Silpat baking mat on a baking sheet, and set aside. In a large bowl, sift together flour, 3 tablespoons sugar, baking powder, and salt. Using a pastry blender, or two knives, cut in butter until the largest pieces are the size of small peas."
4cf128fc-c028-4a62-abe4-127553ae37c8,ed2c5eb1-237f-4c1b-806b-00b172932efa,3,"Stir in blueberries and zest. Using a fork, whisk together cream and egg in a liquid measuring cup."
af53c7af-c7b9-4eef-8dcd-108a6cd79891,ed2c5eb1-237f-4c1b-806b-00b172932efa,4,Make a well in the center of dry ingredients and pour in cream mixture. Stir lightly with fork just until dough comes together.
57d3dc78-aef8-42a1-96e8-4c6fac8c30d3,ed2c5eb1-237f-4c1b-806b-00b172932efa,5,"Turn out onto a lightly floured surface, and knead a few times to mix well."
9fbabd01-fbfc-400f-85bf-2952114cc728,ed2c5eb1-237f-4c1b-806b-00b172932efa,6,Pat dough into a 6-inch square about 1 1/4 inches thick.
b915348d-3c6b-4dc0-8eea-dc80f9dc48a2,ed2c5eb1-237f-4c1b-806b-00b172932efa,7,"Using a floured knife, cut into four 3-inch squares."
ddea508b-ff32-4a02-a0b0-ba7014f8587b,ed2c5eb1-237f-4c1b-806b-00b172932efa,8,Cut squares in half on the diagonal to form eight triangles.
af1910e3-b460-4785-80bb-24a97c2610db,ed2c5eb1-237f-4c1b-806b-00b172932efa,9,Transfer to prepared baking sheet. Brush tops with cream and sprinkle with sugar.
b08ba689-82e6-4a93-b04d-6fe5f38d26ab,ed2c5eb1-237f-4c1b-806b-00b172932efa,10,"Bake until golden brown, 20 to 22 minutes."
47ce4d51-5d03-4bac-857a-44be08ff5ff9,ed2c5eb1-237f-4c1b-806b-00b172932efa,11,Transfer scones from baking sheet to wire racks to cool.
5f29d0b7-d009-4472-ab5b-6a9cdc42a596,7478fec4-27e3-484d-9f88-dd58ac9b51d4,1,"Combine flour, baking powder and salt."
3d766945-94b2-4028-ad66-132d94e4fe8e,7478fec4-27e3-484d-9f88-dd58ac9b51d4,2,"In a large bowl, cream the shortening and  sugar."
e4d5de72-48c4-4873-a841-61eaa68ef020,7478fec4-27e3-484d-9f88-dd58ac9b51d4,3,Beat in the egg.
14b1dae3-d832-40d7-bf0a-209491265834,7478fec4-27e3-484d-9f88-dd58ac9b51d4,4,"Beat in the milk, almond extract and lemon rind."
1e9df4f7-2bfb-4389-8d39-e6d533fc1261,7478fec4-27e3-484d-9f88-dd58ac9b51d4,5,Gradually blend in the dry ingredients.
a150e193-bae7-45c4-9d85-f9c37b376ab3,7478fec4-27e3-484d-9f88-dd58ac9b51d4,6,Fold in the blueberries.
ae830909-a279-403f-ab8a-9c1e474224d9,7478fec4-27e3-484d-9f88-dd58ac9b51d4,7,Cover and chill for at least 4 hours.Preheat oven to 375°.
ef9e812b-a697-4cbd-9cd7-b665a681e037,7478fec4-27e3-484d-9f88-dd58ac9b51d4,8,Drop dough by spoonfuls about  1-inch apart onto ungreased cookie sheets.
1bd60e33-2a9b-41f4-9aa3-776a728c03ed,7478fec4-27e3-484d-9f88-dd58ac9b51d4,9,"Bake for 12-15 minutes, until pale golden."
68b2e4c5-82a8-4d8f-8335-f7301b0a3291,7478fec4-27e3-484d-9f88-dd58ac9b51d4,10,Transfer to wire racks to cool.
08caa626-3d64-48dc-bfcc-791ba7ed0dbc,7478fec4-27e3-484d-9f88-dd58ac9b51d4,11,"NOTES: Canned or frozen blueberries can be used, but fresh gives the best results."
43e4ab91-92f0-4cd6-b7f1-1233a5d6e3aa,6b03a347-f642-4a1c-a5ca-a32a6aee1948,1,"* , such as Granny Smith, peeled, halved, and sliced (3 cups)  Preheat the oven to 350 degrees."
3a23228e-5723-44db-a432-ae19f62b5686,6b03a347-f642-4a1c-a5ca-a32a6aee1948,2,Brush the sides of a 8 x 3 1/4-inch  springform pan with the melted butter.
9c6e14ec-661c-417a-add0-a1b4ccebe49a,6b03a347-f642-4a1c-a5ca-a32a6aee1948,3,"Mix together 1/2 cup sugar, cinnamon,  nutmeg, and 1/4 cup flour and sprinkle the mixture evenly over the bottom of  the pan."
9f2776b9-1800-44e3-b02b-131310b289f7,6b03a347-f642-4a1c-a5ca-a32a6aee1948,4,"Wrap foil around the pan to prevent leakage. Starting at the outside  edge, arrange a ring of apple slices in the pan, slightly overlapping and  pointing to the center."
774c187c-3b40-47d3-81b1-83768d8472be,6b03a347-f642-4a1c-a5ca-a32a6aee1948,5,"(It will feel backwards.) Fill in the center with  another circle of apples, with some overlap occurring."
8ec50631-11e2-4093-874c-c94e3463b7b5,6b03a347-f642-4a1c-a5ca-a32a6aee1948,6,"Layer any remaining  apple slices evenly, overlapping to prevent the batter from escaping."
71a5c99c-af07-428b-8a48-c19b432aa307,6b03a347-f642-4a1c-a5ca-a32a6aee1948,7,"With a  wooden spoon or electric mixer, beat together the butter and 1 cup sugar."
820ffe53-8854-4f80-a1a3-07af0c0d5d85,6b03a347-f642-4a1c-a5ca-a32a6aee1948,8,"Add  the eggs, milk, rum, and vanilla."
7ffe0e46-5f87-49cf-bce3-3da0e101d863,6b03a347-f642-4a1c-a5ca-a32a6aee1948,9,The batter will look curdled.
63f31cfa-567a-4651-aa1d-b8cb8c3c6e75,6b03a347-f642-4a1c-a5ca-a32a6aee1948,10,"Add 1 1/4  cups flour, the nuts, baking powder, baking soda, and salt, beating only  until the flour is completely incorporated."
eb567be2-67cf-4d6f-a439-946ae2e129b6,6b03a347-f642-4a1c-a5ca-a32a6aee1948,11,Pour the batter over the apples  and spread evenly.
84b31894-9df6-4a9b-adbf-b1031fd10095,6b03a347-f642-4a1c-a5ca-a32a6aee1948,12,"Place the pan on a baking sheet and bake in the middle of  the oven until a toothpick inserted in the cake comes out clean, about 70  minutes."
7a7d0c00-ba86-4a87-830f-e526c0de0fc9,6b03a347-f642-4a1c-a5ca-a32a6aee1948,13,Cover with a piece of foil if the top begins to brown too quickly.
2916aaff-7115-4096-9944-d45a12b88b1a,6b03a347-f642-4a1c-a5ca-a32a6aee1948,14,"Let the cake rest in the pan on a rack for 5 minutes, then, using a small,  flexible knife, gently separate the sides of the cake from the pan."
72f87171-63b8-4170-847f-5c652efbc35f,6b03a347-f642-4a1c-a5ca-a32a6aee1948,15,"Invert  the cake on the rack, letting it stay in the pan for another 10 minutes, then  remove the pan, lifting it up carefully."
5299b931-ac7d-4894-835f-af28c6313890,2ff7496c-f8ae-4b53-81ff-c0c95bc16513,1,"Place the yogurt, milk, cinnamon, and topping in a blender."
87aa53fd-3c12-4da5-ada9-2b88afe32fb1,2ff7496c-f8ae-4b53-81ff-c0c95bc16513,2,Cover and blend  until smooth.
0f67986f-c30b-4bd3-9806-e92b23b9e9e8,2ff7496c-f8ae-4b53-81ff-c0c95bc16513,3,Pour into 4 glasses.
7ec2838d-1d79-4c51-9c56-020eb2f15028,2ff7496c-f8ae-4b53-81ff-c0c95bc16513,4,Serve immediately.
ec35069d-d176-46ad-810e-d5e3fc9f58c2,281f3d3e-35f1-4e2f-a14f-35aec54fe61f,1,Mix the juice concentrates in punch bowl (do not add water).
a2a8dbf9-cf35-4156-a52b-54f286c3db2c,281f3d3e-35f1-4e2f-a14f-35aec54fe61f,2,Stir in the Gingerale then add the Champagne (do not stir after adding the champagne!)
28f73eae-9958-4441-a4bd-5ca280d4219c,281f3d3e-35f1-4e2f-a14f-35aec54fe61f,3,** Note ** The large bottles of Gingerale and Champagne should be equal volumes (I use 2 L.  bottles).
f08eb10b-fa05-4c6b-91ec-c0217e8f8999,7e6c0d03-05e2-4b8d-89b6-cb33f2df0eb9,1,Mash bananas and set aside.  Beat sugar and margarine until light and fluffy.
7bb7d7ea-049b-4d9a-8b70-a27b79837baf,7e6c0d03-05e2-4b8d-89b6-cb33f2df0eb9,2,"Beat in eggs, liqueur and vanilla."
f9bed0e2-00ed-4c64-ba39-79b54bfb4e8f,7e6c0d03-05e2-4b8d-89b6-cb33f2df0eb9,3,Combine dry ingredients.
18a9b99b-4d86-41b3-acee-25f16cb589c5,7e6c0d03-05e2-4b8d-89b6-cb33f2df0eb9,4,Stir in almonds.
97783dae-1b9f-478d-8304-660ffc4de0e5,7e6c0d03-05e2-4b8d-89b6-cb33f2df0eb9,5,Add to sugar mixture alternately with bananas.
d8657028-dde7-43cf-93f2-c5aa82e4072d,7e6c0d03-05e2-4b8d-89b6-cb33f2df0eb9,6,Beat well.
8b7f6e71-f321-4b00-8aa4-c3a2d6cdd1c2,7e6c0d03-05e2-4b8d-89b6-cb33f2df0eb9,7,Pour batter into greased 10-inch Bundt pan.
466d562c-a9b7-4da4-85a7-d02a547bd7c3,7e6c0d03-05e2-4b8d-89b6-cb33f2df0eb9,8,Bake in preheated 350°F oven 45 to 50 minutes or until toothpick inserted in center comes out almost clean and cake pulls away from side of pan.
ebcd73bd-175f-4bcf-89bd-ec68b95edb61,7e6c0d03-05e2-4b8d-89b6-cb33f2df0eb9,9,Cool 10 minutes.
d3e7e62a-7e64-47ca-874b-1cc5920f2793,7e6c0d03-05e2-4b8d-89b6-cb33f2df0eb9,10,Remove cake from pan to wire rack to cool completely.
436a3f77-a85b-488e-9536-b058016dc314,7e6c0d03-05e2-4b8d-89b6-cb33f2df0eb9,11,Drizzle glaze over top and down side of cake.  Make 16-20 servings.
aaf694cb-0978-41cd-bb1f-2e109bd89b30,9a28c188-fdd8-4cc0-ab4e-ee70f4ec2dc8,1,"For the tomatoes, mix tomatoes, scallions, parsley, rosemary, garlic, olive oil and vinegar in a shallow bowl."
ef33b1a5-c303-403a-ab6e-a27f17a569ee,9a28c188-fdd8-4cc0-ab4e-ee70f4ec2dc8,2,Season with salt and pepper.
d6ec4f2f-4eb3-429b-b006-8c0d12b9ee29,9a28c188-fdd8-4cc0-ab4e-ee70f4ec2dc8,3,"Cover bowl and let tomatoes marinate at room temperature for at least 1 hour, but preferably 3-4 hours."
8821d4fd-1ea2-4666-9c5b-c79c1ce49b68,9a28c188-fdd8-4cc0-ab4e-ee70f4ec2dc8,4,Stir occasionally to distribute seasonings.
a1805841-c195-4ffe-ac3b-42d7142fdcef,9a28c188-fdd8-4cc0-ab4e-ee70f4ec2dc8,5,"For the bread, combine olive oil and garlic and let mixture stand for about 10 minutes so flavors can mingle.  Meanwhile, heat the broiler."
e7ef8921-1e90-4bc0-80aa-ebff840a3beb,9a28c188-fdd8-4cc0-ab4e-ee70f4ec2dc8,6,Brush one side of each bread slice with garlic and olive oil mixture and broil them oiled-side up until lightly browned.
5708a41b-00ca-40a4-905d-47eb5a658239,9a28c188-fdd8-4cc0-ab4e-ee70f4ec2dc8,7,"Put a slice of provolone and a generous sprinkling of Parmesan on each slice, reserving a little of the parmesan for garnish."
45583945-2012-472f-b9a0-1163b9c597b8,9a28c188-fdd8-4cc0-ab4e-ee70f4ec2dc8,8,"Set aside.  Just before serving, heat up broiler again and toast cheese until bubbly."
5b1a8f35-2852-49f8-93d0-ff00fbb84569,9a28c188-fdd8-4cc0-ab4e-ee70f4ec2dc8,9,"Serve bread in shallow bowls, spooning about 3/4 cup of tomatoes and marinade over each slice, garnishing with remaining parmesan."
e74ce8fa-6a2a-4425-a170-9d8928954812,1f07b366-af87-491d-94ff-aef3eb2e649e,1,"Place ONE cup each sugar, milk, and flour in large glass or plastic bowl."
707af202-0ada-435c-b215-15445dbaf162,1f07b366-af87-491d-94ff-aef3eb2e649e,2,Cover lightly with plastic wrap and set on your counter at room temperature. Stir with a wooden spoon everyday for 17 days.
e28c856a-30d5-4210-ac7c-5337860529bb,1f07b366-af87-491d-94ff-aef3eb2e649e,3,On day 18 do nothing.
dd8c1889-e89d-4833-9af5-8b1cce8e841d,1f07b366-af87-491d-94ff-aef3eb2e649e,4,"On days 19, 20, and 21, stir."
dfc81ae0-a866-4a38-8062-44b272cf0ac4,1f07b366-af87-491d-94ff-aef3eb2e649e,5,"On day 22, add 1 cup sugar, 1 cup milk, and 1 cup flour, and stir again."
29aac825-b82b-49b6-a30e-d67b1b2b9271,1f07b366-af87-491d-94ff-aef3eb2e649e,6,"On days 23, 24, 25, and 26 stir."
11757f79-1ce0-4b89-8860-87c32fb61e69,1f07b366-af87-491d-94ff-aef3eb2e649e,7,"On day 27, add 1 cup milk, 1 cup flour, and 1 cup sugar and stir."
d3814326-55a6-4e5e-a11e-8bf2efaf2f29,1f07b366-af87-491d-94ff-aef3eb2e649e,8,It's now ready to use to make the bread.
30666a91-6a30-4c86-8bf4-95d906fab95b,1f07b366-af87-491d-94ff-aef3eb2e649e,9,"Give away two cups of the starter to two friends, use one to make the bread, and keep one to keep the starter going.  When you give away a cup of the starter, give these directions for keeping it going:  Do not refrigerate; Do not use metal spoon or metal bowl; Do not cover tightly, cover loosely with plastic wrap."
a3345006-c754-4023-912a-9c6ed6f335aa,1f07b366-af87-491d-94ff-aef3eb2e649e,10,"AMISH FRIENDSHIP BREAD:  Mix oil, eggs, and vanilla with the starter mix."
c4aaa7ab-f67a-45c7-a95e-48bcbba668dc,1f07b366-af87-491d-94ff-aef3eb2e649e,11,"In a separate bowl, mix flour, sugar, baking powder, cinnamon, salt, baking soda, vanilla pudding mix, and nuts."
9f3070ed-44ea-4536-adba-28de742ed9f9,1f07b366-af87-491d-94ff-aef3eb2e649e,12,Add to liquid mixture and stir thoroughly.
b379fa89-18de-4d00-92dc-5343170663fa,1f07b366-af87-491d-94ff-aef3eb2e649e,13,"Pour into two large well-greased 9x5 inch loaf pans, or one Bundt pan, that have been sprinkled with a mixture of cinnamon, sugar, and flour."
